Gene.symbol,adj.P.Val
PPP2R2B,0.9747
DMKN,0.9747
C2orf81,0.9747
TPTEP1,0.9747
STK19,0.9747
PIGH,0.9747
DUSP21,0.9747
SERF2,0.9747
PDE12,0.9747
GDF5,0.9748
SCP2,0.9748
FAM213A,0.9748
STK17A,0.9748
RPS6KA2,0.9748
TNK2,0.9748
CCDC43,0.9748
HAND2-AS1,0.9748
SPACA3,0.9748
CCDC155,0.9748
PPP1R1A,0.9748
SNORD27,0.9748
AP3B2,0.9748
PCCB,0.9748
POLR1B,0.9748
CCDC22,0.9748
IFNA4,0.9748
LOC101929241,0.9748
MYBBP1A,0.9749
EDNRB,0.9749
NBPF22P,0.9749
FYB,0.9749
HNRNPUL1,0.9749
JARID2-AS1,0.9749
ICOS,0.9749
HIP1R,0.9749
GNAO1,0.9749
CMTM5,0.9749
RPL9,0.9749
HINT2,0.9749
PTCHD3,0.9749
TADA3,0.9749
MAT2B,0.9749
KLHL25,0.9749
CLTCL1,0.9749
WDR4,0.9749
TSKU,0.9749
ABCG1,0.9749
SUN1,0.9749
CACNA1C,0.9749
HMX1,0.9749
ALDH4A1,0.9749
LOC107984678,0.9749
LINC01221,0.9749
CELF4,0.9749
HINFP,0.9749
SCRT1,0.9749
NPHP1,0.9749
GYPE,0.9749
GPR173,0.9749
OTOF,0.9749
HSD11B1L,0.9749
KRT9,0.9749
CCZ1,0.9749
NME5,0.9749
ENTPD7,0.9749
PREX2,0.9749
MLPH,0.9749
CRYAB,0.9749
SLC30A3,0.9749
SEMA5A,0.9749
TNPO1,0.9749
MROH5,0.9749
MAP2K2,0.9749
HLA-A,0.9749
RND1,0.9749
MPPED1,0.9749
APOBEC3F,0.9749
PLA2G6,0.9749
FANK1,0.9749
ITGA11,0.9749
MRPS9,0.9749
DPM3,0.975
LINC01072,0.975
GDF10,0.975
SETDB2,0.975
IDS,0.975
SUPT6H,0.975
TTC21B,0.975
UGT3A2,0.975
ATP11A,0.975
DGKZ,0.975
ARMC8,0.975
SUCO,0.975
GRINA,0.975
LTA4H,0.975
WASL,0.975
RUNX3,0.9751
PBLD,0.9751
WNT9A,0.9751
LINC01386,0.9751
SLC30A6,0.9751
LYL1,0.9751
SUV39H1,0.9751
IFNA16,0.9751
OXNAD1,0.9751
KCTD4,0.9751
CCDC57,0.9751
BICDL1,0.9751
DEFB108B,0.9751
TARBP1,0.9751
ZFYVE1,0.9751
H2AFB1,0.9751
CHRNA1,0.9751
BCAM,0.9751
GPRASP2,0.9751
TLR10,0.9751
ASL,0.9751
ADAM32,0.9751
SELP,0.9751
ABCD4,0.9751
LOC102031319,0.9751
PRAMEF8,0.9751
ZNF630,0.9751
IGSF3,0.9751
PIP5K1A,0.9751
ABCB10,0.9751
KLHL41,0.9751
LAMB2P1,0.9751
PCDHGB6,0.9751
MOV10L1,0.9751
PTPRU,0.9751
TPSAB1,0.9751
SPG7,0.9751
ZNF816,0.9751
KLHL40,0.9751
TAL2,0.9751
YTHDF3,0.9751
SPDYE8P,0.9751
OR4Q3,0.9751
RRN3,0.9751
SOCS5,0.9751
OCSTAMP,0.9751
ABHD13,0.9751
SLC22A9,0.9751
LUC7L3,0.9751
SLC4A3,0.9751
ALOX15B,0.9751
CLDN8,0.9751
DCK,0.9751
SHE,0.9751
ZNF302,0.9751
LOC100131034,0.9751
MAGEC3,0.9751
TMEM8B,0.9751
ALS2CR12,0.9751
STAP2,0.9751
MAPK8IP2,0.9751
RNF13,0.9751
KBTBD8,0.9751
C2orf71,0.9751
MYO1A,0.9751
OGG1,0.9751
MBD2,0.9751
SEPSECS,0.9751
MTMR6,0.9751
LOC105372695,0.9751
LOC101927721,0.9751
TAC1,0.9751
LDLRAD4-AS1,0.9751
PREPL,0.9751
PCDHA1,0.9751
WFIKKN1,0.9751
HMMR,0.9751
CTNNA1,0.9751
FGL1,0.9752
FAM155B,0.9752
PSMD6,0.9752
TCP11L2,0.9752
OR1M1,0.9752
PTPRD,0.9752
TSHZ2,0.9752
PARD3B,0.9752
SP100,0.9752
FAM53A,0.9752
VPS35,0.9752
SYN1,0.9752
OPRM1,0.9752
MTG2,0.9752
MAST4,0.9752
IKZF1,0.9752
MRPS18A,0.9752
SLC26A1,0.9752
PNN,0.9752
CENPI,0.9752
PLEC,0.9753
ANKRD16,0.9754
SULT1A1,0.9754
NGFR,0.9754
BTK,0.9754
SLC5A2,0.9754
FDXR,0.9754
WDR20,0.9754
UBE2E3,0.9754
PDILT,0.9754
FUT6,0.9754
SLC22A10,0.9754
MAD2L1BP,0.9754
GTF2H2C_2,0.9755
OR4C12,0.9755
TSPAN11,0.9755
GPR31,0.9756
ZNF780B,0.9756
RTN4RL1,0.9756
BIRC5,0.9757
SSX3,0.9757
NPTX1,0.9757
LBR,0.9757
PRSS57,0.9757
SLC35F2,0.9758
FKBP11,0.9758
ZNF160,0.976
NR2F2,0.976
SLC7A3,0.976
ADARB1,0.976
TTC26,0.976
CDC42SE2,0.976
GABRA4,0.976
ZNF655,0.976
SNX10,0.976
OR13J1,0.976
ZNF169,0.976
C15orf39,0.976
SLC25A19,0.976
BTNL3,0.976
PCDHB19P,0.976
ZNF544,0.976
TPCN2,0.976
RNPS1,0.976
IQGAP3,0.976
RPL38,0.976
ABHD17B,0.976
TYSND1,0.976
B4GALT7,0.976
CA1,0.976
INPP5F,0.976
LOC101929454,0.976
PIAS1,0.976
BAGE4,0.976
VAX1,0.976
RPL13AP17,0.976
ACKR3,0.976
GINS3,0.976
DLK2,0.976
PLPPR1,0.976
ZNF808,0.976
ZNF135,0.976
UVSSA,0.976
MRPL41,0.976
SPRYD3,0.976
GIPC1,0.976
TFF1,0.976
HELB,0.976
GNG10,0.976
RAD17,0.976
ELMO1,0.976
MYT1L,0.976
ADGRF1,0.976
PRDM10,0.976
PRTFDC1,0.976
FMO4,0.976
KCNA6,0.976
HIST1H2BD,0.9761
GOLGA6L5P,0.9761
ENDOV,0.9761
CASS4,0.9761
CNOT6L,0.9761
SLC39A6,0.9762
SLC6A20,0.9762
OSBPL7,0.9762
CSMD3,0.9763
ATP2B2,0.9763
ZNF496,0.9763
PBLD,0.9763
GRHL1,0.9763
ACVR1B,0.9763
STK32B,0.9763
INPP5F,0.9763
EIF5,0.9763
OR51A4,0.9763
SMC1B,0.9763
PNPLA3,0.9763
SC5D,0.9763
HLA-F,0.9763
IARS2,0.9763
RARRES1,0.9763
ZNF10,0.9763
MUC1,0.9763
FURIN,0.9763
RAD51D,0.9763
FOXR1,0.9763
GRIPAP1,0.9763
IL33,0.9763
CERS3,0.9763
FAM26E,0.9763
ANKDD1B,0.9763
EIF2AK3,0.9763
PSG11,0.9764
CUL2,0.9764
LRRFIP2,0.9764
CEACAM8,0.9764
GOLGA2,0.9764
CDH5,0.9764
TXNDC11,0.9765
PLCB1,0.9765
CREG2,0.9765
SYBU,0.9765
PLAC9,0.9765
CHI3L2,0.9765
HTRA4,0.9765
IQUB,0.9765
SLC8A2,0.9765
AR,0.9765
ISM2,0.9765
C9orf139,0.9766
PQBP1,0.9766
PRAMEF6,0.9766
SCART1,0.9766
TRIM13,0.9766
ADGRA2,0.9766
FSD1,0.9766
CAPN5,0.9766
AQP4,0.9766
CSTL1,0.9766
TRPM3,0.9766
GRAP,0.9766
SORBS1,0.9766
ACER2,0.9766
CCNO,0.9766
MIXL1,0.9766
ALG3,0.9766
TTTY3,0.9766
GTDC1,0.9766
TSPO,0.9766
CRAMP1,0.9766
FGF23,0.9766
TAF1C,0.9766
IL17B,0.9766
DRD3,0.9766
KAT7,0.9766
WFDC5,0.9766
POT1,0.9766
CMTM4,0.9766
MTFR1,0.9766
ZNF43,0.9766
ARL6IP4,0.9766
GRIA3,0.9766
HNRNPA2B1,0.9766
UBE2J2,0.9766
FHL2,0.9766
ELFN1,0.9766
HS6ST3,0.9766
DDO,0.9766
KRTAP5-3,0.9766
MBNL3,0.9766
PXMP2,0.9766
SPDYC,0.9766
TMEM18,0.9766
STXBP3,0.9766
MISP,0.9766
TSEN2,0.9766
LRBA,0.9766
PSME3,0.9766
RTEL1,0.9766
PKD2L2,0.9766
QRSL1,0.9766
DTX2,0.9766
AZU1,0.9766
ANKRD22,0.9766
NLRP13,0.9766
ATAD3A,0.9766
HOTTIP,0.9766
VIMP,0.9766
SLC7A5P2,0.9766
ZNF423,0.9766
TSPAN10,0.9766
PPIP5K2,0.9766
DCSTAMP,0.9767
ZNF682,0.9767
ZNF263,0.9767
ENDOD1,0.9767
ZNF507,0.9769
CASP2,0.9769
BPTF,0.9769
TXNDC16,0.9769
AADACL3,0.9769
GPR148,0.9769
RECQL5,0.9769
DDX53,0.9769
RAB3A,0.9769
LOC102723557,0.9769
HLA-DRB6,0.9769
ANXA8,0.9769
ZMAT3,0.9769
CYP24A1,0.9769
MRGBP,0.9769
BLOC1S2,0.9769
SYNPO,0.9769
MARCH11,0.9769
MTERF4,0.9769
FAXC,0.9769
ATAD3B,0.9769
GAR1,0.9769
ZNF275,0.9769
SLC24A4,0.9769
WDR5B,0.9769
IL18BP,0.9769
ORM1,0.9769
CBY3,0.9769
LOC101929607,0.9769
UBXN7,0.977
UPB1,0.977
ACVR1C,0.977
CCPG1,0.9771
CASP9,0.9771
SLC7A5P2,0.9772
PDX1,0.9772
SCNM1,0.9772
SFR1,0.9772
POU5F1,0.9772
ACTR2,0.9772
GNL3,0.9773
CXCL10,0.9773
ZNF205,0.9773
TNFRSF12A,0.9773
PRADC1,0.9775
FAM71F2,0.9775
PRKD3,0.9775
UGT2A3,0.9775
PPP1R3G,0.9775
METTL23,0.9775
STOML3,0.9775
PDP2,0.9775
DBN1,0.9775
RAD51C,0.9775
ARHGAP1,0.9775
RPS6KA6,0.9775
CARNMT1,0.9775
SERF1B,0.9775
COQ3,0.9775
GRM8,0.9775
SHF,0.9775
RFXAP,0.9775
NCKAP5,0.9775
DYNLL2,0.9775
NAALADL2-AS2,0.9776
AMBRA1,0.9776
DACT1,0.9776
ATP7B,0.9776
LOC202181,0.9776
IL1RN,0.9776
CCDC60,0.9777
POLR2B,0.9777
CYP19A1,0.9777
LACTB,0.9777
EPHA5,0.9777
POTEJ,0.9777
LOC105378910,0.9778
CREB1,0.9778
NR6A1,0.9778
LOC101928278,0.9778
RASGRP1,0.9778
SEC24B,0.9778
VPS4B,0.9778
XPR1,0.9778
TTC31,0.9778
LOC102724552,0.9778
SLC16A8,0.9778
C1QTNF8,0.9778
LPA,0.9778
SHANK2,0.9778
FABP7,0.9778
MYADM,0.9778
DCBLD1,0.9778
MYCN,0.9778
GTF3C4,0.9778
GHITM,0.9778
PJA2,0.9778
WWOX,0.9778
PIGN,0.9778
ACAN,0.9778
LEP,0.9778
LINC01271,0.9778
ASB4,0.9778
MAGOH,0.9778
SMC5,0.9778
RSPO2,0.9778
BCCIP,0.9778
KCNC2,0.9778
PDE5A,0.9778
LOC105376398,0.9778
LOC101928207,0.9778
GPR89B,0.9778
SPRTN,0.9778
CLDND2,0.9778
PHAX,0.9778
CTDSP1,0.9778
RASGRF1,0.9778
KRTAP3-2,0.9778
ZNF487,0.9778
ANAPC1,0.9778
WNT8B,0.9778
PAQR3,0.9778
HSFY2,0.9778
TRIM49C,0.9778
NXF4,0.9778
NCALD,0.9778
WDR45B,0.9778
CPZ,0.9778
BRD8,0.9778
SNTG1,0.9778
PPM1E,0.9778
NCCRP1,0.9778
CHRM3,0.9778
RDH11,0.9778
DYX1C1,0.9779
LEO1,0.9779
PLPPR3,0.9779
HDC,0.9779
SAMD12,0.9779
OR1S2,0.9779
GPX5,0.9779
PROSER2,0.978
EMILIN3,0.978
UBC,0.978
PAX8,0.978
RAD51,0.978
DAPK3,0.978
CLIP1,0.978
VPS37A,0.978
HEXIM2,0.978
CCDC30,0.978
RPL24,0.978
FAM234B,0.978
EFCAB5,0.978
KRTAP4-2,0.978
SPRYD7,0.978
PTPRE,0.978
ABCG8,0.978
UTS2,0.978
CYP2C9,0.9781
OTUD6A,0.9781
CWF19L2,0.9781
COLGALT1,0.9781
HEY2,0.9781
SPATA45,0.9781
TNK2,0.9782
DZIP1,0.9782
MCM8,0.9782
KRTAP5-6,0.9782
FOXN3-AS1,0.9782
SDHAF1,0.9782
POMT2,0.9782
ARFIP1,0.9782
OR11L1,0.9782
RBM4,0.9782
MAD2L1BP,0.9782
DGCR5,0.9782
KRTAP4-7,0.9782
HACD2,0.9782
UBA5,0.9782
LINC01068,0.9782
HGH1,0.9782
RNF17,0.9782
RPS18,0.9782
PRR7,0.9782
ANP32E,0.9782
DCAF12,0.9782
KY,0.9782
ANXA13,0.9782
SEPT11,0.9782
SLC10A2,0.9782
LINC00919,0.9782
GYS2,0.9782
ZGPAT,0.9782
HIF3A,0.9782
DLGAP4,0.9782
SLC43A3,0.9782
MCMDC2,0.9782
HMGB3P1,0.9782
MYBPC1,0.9782
RPS27,0.9782
DCANP1,0.9782
CSTF3,0.9782
LOC101927196,0.9782
ST14,0.9782
LOC101928858,0.9782
SOCS6,0.9782
PANX3,0.9782
LOC100505853,0.9782
SAFB2,0.9782
DNASE2B,0.9782
INHA,0.9782
OR6B3,0.9782
PTPN6,0.9782
ESRRG,0.9782
ERMAP,0.9782
AMACR,0.9782
LOC102724152,0.9782
GPHN,0.9782
GAS5,0.9782
SDC1,0.9782
SNORD18C,0.9782
TMEM218,0.9782
KCNJ2,0.9782
ANKRD26,0.9782
VAMP7,0.9782
HAPLN3,0.9782
C18orf12,0.9782
IL7,0.9782
TBC1D12,0.9782
ROR1,0.9782
GS52,0.9782
ORC2,0.9782
ZDHHC15,0.9782
MRPL55,0.9782
DLEU2L,0.9782
NAALAD2,0.9782
ODF3B,0.9782
PIP4K2B,0.9783
TSC2,0.9783
BDH2,0.9783
MBNL3,0.9783
KRI1,0.9783
NLE1,0.9783
FAM217A,0.9783
CACUL1,0.9783
CENPN,0.9783
NDUFC2,0.9783
HLA-DQB1,0.9783
ABL1,0.9783
CRYBA2,0.9783
BOLL,0.9783
KIAA1429,0.9783
SSTR3,0.9783
PGM1,0.9783
NLGN4X,0.9783
HBCBP,0.9783
INPP4A,0.9783
LRRC25,0.9783
GPR26,0.9783
COL6A5,0.9783
SEMA6D,0.9783
RBMY1A3P,0.9783
WASH3P,0.9783
HAL,0.9783
VEZF1,0.9783
NR4A3,0.9783
CEP95,0.9783
KCTD3,0.9783
MFSD12,0.9783
LHFPL4,0.9783
RNF168,0.9783
MRPS18B,0.9783
CFHR3,0.9783
KANK4,0.9783
CASP9,0.9783
PON3,0.9783
WDR31,0.9783
POLA2,0.9783
NFXL1,0.9783
GNAL,0.9783
TEAD2,0.9783
SCAF11,0.9783
HDLBP,0.9783
CCDC74B,0.9783
TCEAL1,0.9783
NDUFV3,0.9783
SLC2A10,0.9783
KCNH2,0.9783
FAM205C,0.9784
RAVER2,0.9785
OR5AP2,0.9785
FOLH1,0.9785
TRPC4,0.9785
LRRFIP1,0.9785
ZFP64,0.9785
CUL3,0.9785
RHO,0.9785
LOC728084,0.9785
ABHD17B,0.9785
CMYA5,0.9786
ABCB5,0.9786
GMPR2,0.9786
NOXO1,0.9786
AMZ1,0.9786
FAM63B,0.9786
SEPT3,0.9786
OR7E156P,0.9786
LOC102723617,0.9786
GCAT,0.9786
ABCA8,0.9786
TRIM55,0.9786
SLC1A3,0.9786
OR2A5,0.9786
NPY5R,0.9787
UBE2Q2P1,0.9788
TCOF1,0.9788
EIF5A2,0.9788
PAQR6,0.9788
ARL4A,0.9788
PPP1R9A,0.9788
FAM104B,0.9788
OR5W2,0.9788
AFAP1,0.9788
AVPR1A,0.9788
CLRN2,0.9788
FAM224A,0.9788
UBXN11,0.9788
TMEM184B,0.9788
SLC13A3,0.9788
NFE2,0.9788
SIAH3,0.9788
KCTD13,0.9788
TGIF1,0.9788
PPP6R3,0.9788
FRMD5,0.9788
PKLR,0.9789
ROCK2,0.9789
NRXN3,0.9789
ABLIM1,0.9789
GRASP,0.9790000000000001
CCT7,0.9790000000000001
ABCC5,0.9790000000000001
VCY1B,0.9790000000000001
KDM5D,0.9790000000000001
GSTK1,0.9791
GGNBP2,0.9791
ERVMER34-1,0.9791
MME,0.9791
OR2T35,0.9791
ACBD4,0.9791
MYO16,0.9791
DNAJC5B,0.9791
ASB7,0.9791
TUSC5,0.9791
IL1B,0.9791
NUAK2,0.9791
C9orf116,0.9791
SCN10A,0.9791
TTC6,0.9791
CR2,0.9791
ZNF513,0.9791
ALKBH1,0.9791
CD207,0.9791
ARHGAP9,0.9792
BRD9,0.9792
PKLR,0.9792
DEFB128,0.9792
LAMP2,0.9792
KCTD10,0.9792
CCDC144A,0.9792
EPM2A,0.9792
MS4A6E,0.9792
OR2M5,0.9792
OR5B12,0.9792
TGIF1,0.9792
MFAP3L,0.9792
C2CD4A,0.9792
DAZL,0.9792
FGD1,0.9792
PLPP1,0.9792
LOC101927557,0.9792
ATAD1,0.9792
EEF1D,0.9792
KRTAP4-11,0.9792
OR10H4,0.9792
CEP76,0.9792
LOC101927866,0.9792
KRIT1,0.9792
LMAN1L,0.9792
CEMIP,0.9792
GTF2A2,0.9792
UBAP1L,0.9792
RGS20,0.9792
TNFRSF1B,0.9792
EIF4H,0.9793
MEI1,0.9793
PMS2,0.9793
DGKZ,0.9793
IFNA7,0.9793
TIGD4,0.9794
THEG,0.9794
DOC2A,0.9794
PAPD7,0.9794
THOC3,0.9794
CTRC,0.9794
DBNL,0.9794
OR1S1,0.9795
ZNF382,0.9795
NAMA,0.9795
ART5,0.9795
OR52D1,0.9795
ORAOV1,0.9795
NDUFA13,0.9795
SPAM1,0.9795
KCNH4,0.9795
URB2,0.9795
C19orf12,0.9795
SLC35C2,0.9795
RTN3,0.9795
RABL2A,0.9795
GABRB2,0.9795
ORC5,0.9795
PCDHGA9,0.9795
PDXDC2P,0.9795
MCC,0.9795
PDE5A,0.9795
MARS,0.9795
TIAL1,0.9795
VIPR2,0.9795
GCC2,0.9796
ASAH2B,0.9796
MRPL16,0.9796
VAMP5,0.9796
CACYBP,0.9796
ITIH5,0.9796
CDH9,0.9796
EIF4EBP2,0.9796
LINC01352,0.9796
BCAN,0.9796
PLGLB1,0.9796
A1BG,0.9796
KCNJ6,0.9796
ASNSD1,0.9797
KMT2C,0.9797
GALNT15,0.9797
TNRC6C,0.9797
PNPLA4,0.9797
RAP1B,0.9797
KCNAB2,0.9797
SAXO1,0.9797
PER3,0.9797
RPL10L,0.9797
SERF1B,0.9797
FOXE3,0.9797
WWP2,0.9797
TTLL6,0.9797
TRAPPC2L,0.9797
KCNK18,0.9798
NRARP,0.9798
FGF4,0.9798
NUP210,0.9798
PREB,0.9798
GCNT2,0.9798
SLC2A9,0.9798
PTPRR,0.9798
NHS,0.9798
PNLDC1,0.9798
ANKRD36B,0.9798
NSF,0.9798
SLITRK4,0.9798
RUSC2,0.9798
ZBTB46,0.9798
CSNK1E,0.9798
TAPBPL,0.9798
LOC100996263,0.9798
VGLL2,0.9798
POLR2M,0.9798
CFHR2,0.9798
ADIPOR1,0.9798
LOC284379,0.9799
RMND1,0.9799
PTPRZ1,0.9799
KDR,0.9799
PIK3CG,0.9799
LDLRAD3,0.9799
GPR141,0.9799
TJP1,0.9799
C6orf1,0.9799
PRR7,0.9799
FMO9P,0.9799
PARPBP,0.9799
PRKG1,0.9799
COL15A1,0.9799
TMEM234,0.9799
NKX6-3,0.9799
CT45A3,0.9799
FXN,0.9799
GOLGA6L5P,0.9799
SYT16,0.9799
SGTA,0.9799
DSEL,0.9799
BEX3,0.9799
CD22,0.9799
KRTAP5-11,0.9799
TNS2,0.9799
ATAD5,0.9799
AKNAD1,0.9799
IGHD,0.9799
ABO,0.9799
POLR1D,0.9799
ERBB4,0.9799
TRAPPC11,0.9799
LYZ,0.9799
CTRB2,0.9799
CETN1,0.9799
CUTA,0.9799
OR2B11,0.9799
LOC101927855,0.9799
UBE2E3,0.9799
OOEP,0.9799
TCTE1,0.9799
LINC01089,0.9799
COL25A1,0.9799
UCMA,0.9799
CHUK,0.9799
KLF12,0.9799
REPIN1,0.9799
SPTBN1,0.9799
MAGEA10,0.9799
TBX4,0.9799
MAB21L3,0.9799
MARS2,0.9799
FOXP4-AS1,0.9799
PAGE3,0.9799
NTNG1,0.9799
ZAP70,0.9799
EGFLAM,0.9799
PCNA,0.9799
TNFSF12,0.9799
SLC12A7,0.9799
NXPH2,0.9799
GPR12,0.9799
UROS,0.9799
CFAP65,0.9799
KCNJ3,0.9799
GET4,0.9799
CSDE1,0.9799
MYL2,0.9799
FBXO46,0.9799
KCTD6,0.9799
NLRX1,0.9799
RUNDC3A,0.9799
MAGED2,0.9799
WDR49,0.9799
SENP3,0.9799
LIG1,0.9799
TFB2M,0.9799
SERTAD4,0.9799
COPS6,0.9799
AKR7A3,0.9799
FANCD2OS,0.9799
MYL12B,0.9799
DHRS12,0.9799
TAS2R31,0.9799
ZNF474,0.9799
ATP5I,0.9799
CYLC1,0.9799
HIPK1,0.9799
GTF2H2,0.9799
KCNIP3,0.9799
OR4C15,0.9799
LAT2,0.9799
CBFA2T3,0.9799
GPBAR1,0.9799
HLA-DQA2,0.9799
MBOAT1,0.9799
USP21,0.9799
EIF4G2,0.9799
GRIK4,0.9799
OR2G6,0.9799
LILRA3,0.9799
ATXN2L,0.9799
STAMBP,0.9799
ATP6V0D2,0.9799
ATP6V1B2,0.9799
CSTF1,0.9799
KCNMB3,0.9799
BMS1,0.9799
DDX19A,0.9799
SMAGP,0.9799
ITIH5,0.9799
IDH3G,0.9799
RANBP3L,0.9799
ADAM32,0.9799
DFNB59,0.9799
TRIM48,0.9799
UCN3,0.9799
PRPF40B,0.9799
IQCK,0.9799
TMA16,0.9799
BSG,0.9799
LAMB1,0.9799
EIF3E,0.9799
INGX,0.9799
SMUG1,0.9799
PDC,0.98
CBWD2,0.98
SLC5A10,0.98
C9orf72,0.98
LMO3,0.98
ITGB8,0.98
ECHDC1,0.98
GDPD1,0.9802
SEMA4C,0.9802
POPDC2,0.9802
MRI1,0.9802
KRT79,0.9802
RPS6KC1,0.9802
TNFRSF17,0.9802
TMEM14B,0.9802
NOTCH4,0.9802
LRPPRC,0.9802
ZNF16,0.9802
IFRD1,0.9802
BAIAP2,0.9803
SLC45A3,0.9803
CT55,0.9803
C19orf38,0.9803
SHROOM3,0.9803
PRDM1,0.9803
SEPSECS,0.9803
AHCTF1,0.9803
HOMER3,0.9803
LRRC55,0.9803
SMC4,0.9803
SPRN,0.9803
PTPRC,0.9803
PLD4,0.9803
RAB6A,0.9803
SIAH1,0.9803
CSDE1,0.9803
KLHL5,0.9803
CDC25C,0.9803
TMPPE,0.9803
JRK,0.9803
TMEM266,0.9803
DLX1,0.9803
MUC17,0.9803
MPZL2,0.9803
FAAP24,0.9803
AUP1,0.9803
KLRC2,0.9803
CSTF1,0.9803
PECR,0.9803
RAP1GAP2,0.9803
NAV1,0.9803
TMEM108,0.9803
FTCD,0.9803
OR10A4,0.9803
PRB3,0.9803
MTUS2,0.9803
FOXRED2,0.9803
RAB6C,0.9804
C16orf78,0.9804
FBLL1,0.9804
PIGN,0.9804
ZNF831,0.9804
RAB3IL1,0.9804
VBP1,0.9804
PML,0.9804
HOTAIR,0.9805
BLACAT1,0.9805
MRPL49,0.9805
AREG,0.9805
AGRN,0.9805
TBC1D20,0.9805
POU2F3,0.9805
WDPCP,0.9805
MCM9,0.9805
RFX5,0.9805
PGGT1B,0.9805
PLEC,0.9805
GIPC3,0.9805
LOC100288893,0.9805
DHDDS,0.9805
SHANK2,0.9805
ACSM5,0.9805
LOC105371083,0.9805
BTBD11,0.9805
MARCO,0.9805
FAM46C,0.9805
SLC2A11,0.9805
TGFBR3L,0.9805
SLC25A16,0.9805
GALNT16,0.9805
MKLN1,0.9806
ZNF781,0.9807
ETS2,0.9807
ACOD1,0.9807
KIAA1549,0.9807
OR5K1,0.9807
PRLHR,0.9807
MTMR8,0.9807
IL5RA,0.9807
OR6S1,0.9807
SLC7A1,0.9807
TDRD6,0.9807
SLC1A4,0.9807
CCDC181,0.9807
SBK1,0.9808
ZDHHC13,0.9808
AGO4,0.9808
HMGCL,0.9808
SERPINA11,0.9808
VWA1,0.9808
DHDH,0.9808
RNF34,0.9808
LHFPL5,0.9808
PHOSPHO2,0.9808
FEM1B,0.9808
VSX1,0.9808
PRELP,0.9808
MRPS18B,0.9808
STEAP3-AS1,0.9808
EPHX3,0.9808
GALNT10,0.9808
ZNF678,0.9809
ZWILCH,0.9809
YIPF4,0.9809
NBPF10,0.9809
FBXO3,0.9809
LRRTM1,0.9809
ALKBH8,0.9809
ADGRL3,0.9809
B3GAT2,0.9809
PABPC1L2A,0.981
ADCY3,0.981
CATIP,0.981
GEMIN6,0.981
GDNF,0.9811
GRIK1,0.9811
CELSR1,0.9811
FOXB1,0.9811
PLK1,0.9811
AADAT,0.9811
NSF,0.9811
GRK1,0.9811
PRKCG,0.9811
TMPRSS5,0.9811
PKD2L1,0.9811
LOC146880,0.9811
FBXO25,0.9811
PRR20A,0.9811
PXMP2,0.9811
IMPACT,0.9811
BTLA,0.9811
KATNAL1,0.9811
FOXL2NB,0.9811
TUBGCP3,0.9811
NTM,0.9811
CPLX2,0.9811
MBD5,0.9811
IFT88,0.9811
CXCR5,0.9811
ANXA13,0.9812
CCAR1,0.9812
TLR6,0.9813
PDCD2,0.9813
CIAO1,0.9813
MTPAP,0.9813
AGO1,0.9813
TIE1,0.9813
RGS20,0.9814
CFD,0.9815
BMI1,0.9815
DCC,0.9815
CLEC10A,0.9815
COL11A1,0.9815
ANO9,0.9815
TTTY2,0.9815
CCDC186,0.9815
RTN4,0.9815
TCHHL1,0.9815
NCF4,0.9815
GLIS3,0.9815
SMARCD3,0.9815
TPD52L3,0.9815
GABRG3-AS1,0.9815
EWSR1,0.9815
MYL2,0.9815
PRKRIP1,0.9815
QKI,0.9815
ZNF195,0.9815
KCNJ1,0.9815
ATP5S,0.9815
A4GALT,0.9815
AMELY,0.9815
KIAA1257,0.9815
POLH,0.9815
CCNY,0.9815
SCEL,0.9815
GP6,0.9815
NME4,0.9816
PCDHGA3,0.9816
CBLN4,0.9816
CTNS,0.9816
ZNF106,0.9817
MAP3K3,0.9817
SCART1,0.9817
RBP3,0.9817
KAT2A,0.9817
IL4I1,0.9817
RASGEF1B,0.9817
ARMC2,0.9817
IL25,0.9817
RNASE6,0.9817
FAM111B,0.9817
AQP4,0.9817
DNAAF5,0.9817
TTLL3,0.9817
ADAMTS3,0.9817
IL23R,0.9817
TRIM23,0.9817
C5orf30,0.9817
NHLRC4,0.9817
MRPS7,0.9817
ERICH6,0.9817
PFN1,0.9817
MGST1,0.9817
NME1-NME2,0.9817
ARHGEF7-IT1,0.9817
CRBN,0.9817
PSG3,0.9817
BMPR2,0.9818
C14orf2,0.9818
ZNF366,0.9819
SNORA65,0.9819
H2AFB1,0.982
CST7,0.982
CBWD5,0.982
ZFAT-AS1,0.982
SYNGR1,0.982
GPS2,0.982
ATP5G2,0.982
PRSS50,0.982
PFDN1,0.982
ANKH,0.982
IFNA14,0.982
FHL1,0.982
AGXT2,0.982
C6orf1,0.982
RGS1,0.982
CTPS2,0.9821
LSM5,0.9821
PCK1,0.9821
ANAPC7,0.9821
THAP9,0.9821
ARL6,0.9821
LY6H,0.9822
PCDHB3,0.9823
ANKRD13D,0.9823
FOXE1,0.9823
SAR1A,0.9823
TXNL1,0.9823
SSNA1,0.9823
IKBKE,0.9823
LOC100130238,0.9823
RASSF5,0.9823
EPHA8,0.9823
SUMF2,0.9823
ADIPOR1,0.9823
METTL23,0.9823
IL1RN,0.9823
CSNK1E,0.9824
PDXP,0.9824
FOXP1-IT1,0.9824
PJA1,0.9824
APOL4,0.9824
ADRA1A,0.9824
BRI3BP,0.9824
